"neg.compound.name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Cys.Cys.Cys...1.0820285",-2.648431905,-0.33193276625,-1.09157907618561,0.29059854262369,0.955096448211289,-4.58874251607724
"C3.H.Cl2.N3.O4.S...2.359",0.441961585714286,-0.71108609107143,1.09109227012589,0.290806489717781,0.955096448211289,-4.58879089247971
"C3.H.Cl2.N3.O4.S...2.8114858",-0.311663321428571,0.0919456178571429,-1.08640348066522,0.292814980486889,0.955096448211289,-4.58925601750652
"C37.H49.N.O6",0.294660965714286,-1.55293951785714,1.08629816288538,0.292860210969564,0.955096448211289,-4.5892664477984
"C14.H22.O...6.1564865",-0.395795159285714,0.498360386785714,-1.08563024373219,0.293147179290677,0.955096448211289,-4.58933257850876
"PGF2..d4",0.3026515,-1.2967356875,1.08535228315218,0.293266664466943,0.955096448211289,-4.58936009044514
"DG.17.2.9Z.12Z..18.3.9Z.12Z.15Z..0.0..iso2.",0.486047,-0.174182848214287,1.0815914243229,0.294886830859112,0.955096448211289,-4.58973181408026
"X446.3428.6.746142",-0.542173262142857,-1.80073109017857,-1.07836655825305,0.296281301745342,0.955096448211289,-4.59004979031667
"DG.14.0.14.0.0.0.",-0.3108802095,1.11586976292857,-1.07788085946255,0.296491740698715,0.955096448211289,-4.59009761917664
"X30...2..O.2.hydroxy.ethane..3.hydroxy.propane..hopane...9.604686",-0.530770471428572,0.31089868392857,-1.07721413552228,0.296780790337464,0.955096448211289,-4.59016324802566
"C28.H62.Cl.N7...9.724885",-0.419260357142857,-1.12634400357143,-1.07493347595505,0.297771097357767,0.955096448211289,-4.59038751367954
"X30...2..O.2.hydroxy.ethane..3.hydroxy.propane..hopane...9.919113",-0.346927928571429,0.481152160714285,-1.07436311840075,0.298019134348526,0.955096448211289,-4.59044354318853
"X530.4735.9.902459",-3.039831685,-4.29850933428571,-1.07132228969784,0.299344073683374,0.955096448211289,-4.59074188356443
"C28.H62.Cl.N7...10.059399",0.359942271428572,1.34138377142857,1.06484994110339,0.302178461299764,0.955096448211289,-4.59137477178629
"C33.H61.N3.O2...10.178686",0.447709557142857,0.405159321428572,1.06291406193381,0.303030004642615,0.955096448211289,-4.59156350544798
"DG.22.4.7Z.10Z.13Z.16Z..22.4.7Z.10Z.13Z.16Z..0.0.",0.41520885,0.0009015142857142,1.06287755153123,0.30304608135369,0.955096448211289,-4.59156706244052
"C37.H67.N17.O",-4.55049070428572,-4.6859927225,-1.06017425197172,0.30423815249612,0.955096448211289,-4.5918301717727
"PS.20.3.8Z.11Z.14Z..22.2.13Z.16Z.....11.45197",-0.454427214285714,-0.233134948214285,-1.06006667834538,0.304285659397008,0.955096448211289,-4.59184063129546
"PE.19.0.20.3.8Z.11Z.14Z..",-0.301832528571429,0.217471210714286,-1.05987955217531,0.30436831128582,0.955096448211289,-4.59185882389728
"C49.H91.Cl.O2.S3",0.353676185714286,-0.4908987375,1.05527973758939,0.306405126951835,0.955096448211289,-4.59230525601075
"PS.18.1.9Z..22.2.13Z.16Z.....12.450743",-0.443520407142857,-0.0152198767857152,-1.05522137836287,0.306431031881555,0.955096448211289,-4.59231091055141
"PS.18.0.22.0....13.133856",-0.335407657142857,-1.36100953214286,-1.05366584016445,0.307122100075882,0.955096448211289,-4.59246154205219
"PS.18.0.22.0....13.327428",-0.30197625,1.34873079285714,-1.05154130549194,0.308067772498137,0.955096448211289,-4.59266699938969
"C8.H.Cl.O...13.693343",-0.292545614285714,1.04046123035714,-1.05150596224167,0.308083522253897,0.955096448211289,-4.59267041465787
"PS.18.0.22.0....13.398458",-0.198939164285714,0.249954411785714,-1.05035828414121,0.308595269937215,0.955096448211289,-4.59278126886756
"PS.22.4.7Z.10Z.13Z.16Z..19.0.",0.351201628571428,1.86129570535714,1.05025079121354,0.308643232275982,0.955096448211289,-4.59279164688137
"PS.21.0.20.4.5Z.8Z.11Z.14Z.....14.626286",0.391163992857143,2.43821765892857,1.04825320950102,0.309535514273981,0.955096448211289,-4.59298435800508
"PS.21.0.20.4.5Z.8Z.11Z.14Z.....14.819144",-0.414894557142857,-0.819840255357143,-1.04788836085934,0.309698686119795,0.955096448211289,-4.59301952552113
"C45.H72.N16.O2",-0.388361392857143,0.941597442857143,-1.04788734738992,0.309699139461771,0.955096448211289,-4.59301962319575
"PI.20.2.11Z.14Z..18.2.9Z.12Z.....15.0858",0.389838214285714,0.458070839285714,1.04311776032255,0.311837961242543,0.955096448211289,-4.59347849940922
"C35.H75.Cl.N16.O4",-0.2914362565,0.793500977053572,-1.03899375639285,0.313695840970379,0.955096448211289,-4.59387397260839
"PS.20.2.11Z.14Z..22.2.13Z.16Z.....15.579114",0.339949821428571,0.668467496428571,1.03803623190351,0.314128345275758,0.955096448211289,-4.59396562297761
"PS.18.1.9Z..22.1.11Z.....16.296255",0.295793357142857,-0.777678342857143,1.03587915339397,0.315104245253616,0.955096448211289,-4.59417185204584
"X872.6956.17.918715",-0.330356864285714,-1.85503178392857,-1.03571043312511,0.315180668911176,0.955096448211289,-4.5941879687719
"PE.19.0.17.0....18.903545",0.300411257142857,-0.721462683928571,1.03136708545249,0.317152614477256,0.955096448211289,-4.59460216460363
"PS.17.0.21.0....19.5754",-0.409578907142857,0.309517126785714,-1.02967631948093,0.317922632788994,0.955096448211289,-4.59476303902663
"PS.22.2.13Z.16Z..20.1.11Z.....19.633228",-0.377859692857143,-2.86610550535714,-1.02895323064664,0.318252354231405,0.955096448211289,-4.59483177795861
"X820.6046.19.805687",-0.383503664285714,-1.04334994285714,-1.01670926769038,0.323872641472915,0.955096448211289,-4.59599005191546
"Ins.1.P.Cer.d18.1.22.0....21.016228",-0.288995985714286,-0.278966276785714,-1.01549958563556,0.324431727925566,0.955096448211289,-4.5961039037601
"C42.H72.N16.O3...21.05589",0.273827334285714,-1.58195088017857,1.01100853405961,0.326513387868246,0.955096448211289,-4.59652566657464
"C47.H72.N14.O",-0.278670207142857,-1.48086594821429,-1.01064075908974,0.32668427532106,0.955096448211289,-4.59656014052429
"PE.20.1.11Z..18.2.9Z.12Z.....22.064402",-0.3429739,-1.77208042142857,-1.00934234886613,0.327288091961437,0.955096448211289,-4.59668177082712
"PE.20.1.11Z..18.2.9Z.12Z.....22.373657",0.311291028571428,-1.0089742125,1.0082110422926,0.327814843057997,0.955096448211289,-4.59678764808762
"Glyceraldehyde",-0.31163155,-0.255430033928572,-1.0061765757602,0.328763628456062,0.955096448211289,-4.59697781758213
"Phenthoate",-0.394519842857143,-0.787595789285715,-1.00607157976036,0.32881264667233,0.955096448211289,-4.59698762382863
"C11.H8.S",-0.2862841,-0.0789156303571423,-1.00558074055228,0.329041867494458,0.955096448211289,-4.59703345583311
"Isosorbide.2.mononitrate",0.226634864285714,0.021246657142857,1.00547063895603,0.329093300225131,0.955096448211289,-4.59704373414687
"Valdecoxib",0.302647421428571,0.266187758928571,1.00434899773811,0.329617586677602,0.955096448211289,-4.59714839260152
"C20.H36.Cl2.N6.O5.S4",-0.342536914285714,0.438997155357143,-1.00148939832745,0.33095691607772,0.955096448211289,-4.59741480364532
"D.Threitol",-0.279757321428571,-1.12674546607143,-1.00139056396189,0.331003275052274,0.955096448211289,-4.59742400079961
"Diallyl.disulfide",-0.283734557142857,-0.976966096428572,-1.00111822562113,0.331131041060029,0.955096448211289,-4.59744933990429
"Cys.Cys.Cys...0.76705885",-0.286135785714286,0.803228571428572,-0.99854922883318,0.332337985831973,0.955096448211289,-4.59768810069439
"X2.3.Diketo.L.gulonate",-0.295153428571428,0.753528107142857,-0.997876406409857,0.332654598015818,0.955096448211289,-4.59775055288151
"Chloramphenicol.3.acetate...0.84891176",-0.280597578571429,-0.792191744642858,-0.996667900315736,0.333223822694505,0.955096448211289,-4.59786264494858
"X2.3.Diketo.L.gulonate...0.8830882",0.3055057,0.282688994642857,0.996451007755851,0.333326055011173,0.955096448211289,-4.59788275101318
"Cys.Cys.Cys...1.0011764",0.280669942857143,-0.191856210714286,0.995828381074582,0.333619652938229,0.955096448211289,-4.59794044977966
"C14.H7.Cl.N4.O5...1.1020294",-0.373441028571429,-1.06416714821429,-0.994463167148105,0.334264053567184,0.955096448211289,-4.59806686491508
"C3.H.Cl2.N3.O4.S...2.5148826",-0.329676185714286,-0.717342712500001,-0.994128181046342,0.33442230567231,0.955096448211289,-4.59809786290979
"C3.H.Cl2.N3.O4.S...2.568088",-1.16477017228571,-0.126994051071429,-0.993876106829657,0.33454142382503,0.955096448211289,-4.59812118322807
"C3.H2.Cl3.N5.S...2.7257352",-0.305989314285714,2.25271638214286,-0.993501431964138,0.334718532338235,0.955096448211289,-4.59815583719686
"C3.H2.Cl3.N5.S...3.1280584",0.302633071428571,-0.609433357142857,0.992656304607952,0.335118265666233,0.955096448211289,-4.59823396596189
"X9.oxo.nonanoic.acid",-0.256102046214286,0.396049683473214,-0.99162252245506,0.335607686614273,0.955096448211289,-4.598329464026
"Dimethylenetriurea",0.336237964285714,-1.09684030535714,0.99114962599296,0.335831736313778,0.955096448211289,-4.59837312285256
"C14.H27.Cl.N2.O5",-0.23875006,-1.07883663714286,-0.990403334668339,0.336185529399789,0.955096448211289,-4.59844198873834
"X...N..1.methyl.2.hydroxy.2.phenyl.ethyl..arachidonyl.amine",-0.283440222142857,2.9156848225,-0.987569627644815,0.337531285349952,0.955096448211289,-4.59870310391829
"C14.H28.O2",-0.284053428571429,-0.158497432142857,-0.986989061444959,0.337807468184042,0.955096448211289,-4.59875652806136
"MG.24.1.15Z..0.0.0.0.",-0.369503457142857,-0.0177417678571426,-0.986854054038923,0.337871715668869,0.955096448211289,-4.59876894799462
"X540.4412.7.001353",-0.277341542857143,1.05468200357143,-0.982328171204844,0.340030459764381,0.955096448211289,-4.59918452780561
"C24.H42.N4.O5",-0.282724214285714,1.53065469642857,-0.981718455521026,0.340322016999859,0.955096448211289,-4.59924039830013
"C29.H42.N2",-0.280540028571429,-1.47998587142857,-0.977444471937235,0.342370685564483,0.955096448211289,-4.59963126826533
"DG.22.3.10Z.13Z.16Z..22.3.10Z.13Z.16Z..0.0....9.540234",0.276953357142857,-0.1872999625,0.975487846782237,0.343311432837496,0.955096448211289,-4.59980975713062
"C33.H61.N3.O2...9.773412",-0.2796006,-0.144595753571429,-0.974274604256969,0.343895666233072,0.955096448211289,-4.59992029000994
"X530.4728.10.166618",-0.29061085,-0.5569196375,-0.97358739316684,0.344226898155796,0.955096448211289,-4.59998285016823
"X763.5965.11.413616",-0.315722314285714,-2.61203498214286,-0.973260126860449,0.344384716850698,0.955096448211289,-4.60001263048526
"DG.22.1.13Z..22.4.7Z.10Z.13Z.16Z..0.0..iso2....12.06003",0.367337521428571,-0.562274925,0.971509150297323,0.345229952648759,0.955096448211289,-4.60017182930205
"PS.18.0.22.0....13.645413",-0.205279,-2.44742170178571,-0.97023887224874,0.345844048009271,0.955096448211289,-4.60028718035738
"PS.18.1.9Z..22.2.13Z.16Z.....13.876471",0.274525385714286,-0.250618805357143,0.96991729996449,0.345999627449499,0.955096448211289,-4.60031636256252
"X12.tetradecynoic.acid...14.020001",-0.266032928571429,0.290382771428571,-0.969831976550668,0.346040915826309,0.955096448211289,-4.60032410424312
"C14.H22.O...14.18",-0.251924405,0.492044914642857,-0.969121671157308,0.346384768811099,0.955096448211289,-4.60038853160706
"LacCer.d18.0.14.0.",-0.485316931428571,-0.926609887482144,-0.969105806185801,0.346392451625699,0.955096448211289,-4.60038997019058
"PS.18.1.9Z..22.2.13Z.16Z.....14.459587",-0.193175471428571,-1.62507757321429,-0.968204026577886,0.346829344745335,0.955096448211289,-4.60047170978457
"C41.H89.Cl.N6.O5.S2",-0.19034345,-1.4116735,-0.966538168982027,0.347637424687485,0.955096448211289,-4.60062254794587
"C42.H85.Cl.N10.O.S2",0.346593064285714,0.127412237499999,0.965416868420892,0.348182085000586,0.955096448211289,-4.60072396161213
"PE.18.3.6Z.9Z.12Z..18.0....15.35144",0.2785124,-0.205364605357143,0.96331464829493,0.34920481293686,0.955096448211289,-4.60091383942714
"PS.20.1.11Z..18.0....15.488646",0.317207871428572,-0.812291230357143,0.962684053368924,0.349512002598333,0.955096448211289,-4.60097073193753
"X818.588.15.548205",0.271061964285714,-0.973016521428572,0.959317177605131,0.351155321405858,0.955096448211289,-4.60127398895436
"PS.20.1.11Z..18.0....15.313383",0.275111435714286,0.656091682142857,0.957832763323488,0.351881536849569,0.955096448211289,-4.60140742136202
"C45.H84.N2.O12",-0.281861607142857,0.344898705357143,-0.957394187459368,0.352096298646528,0.955096448211289,-4.6014468128281
"C40.H76.N16.O2.S...16.265146",0.267759978571428,-0.234413839285714,0.956676368684323,0.352447995637248,0.955096448211289,-4.60151125382125
"PS.22.4.7Z.10Z.13Z.16Z..22.1.11Z.....17.778618",-0.40757935,-1.796753875,-0.955311824813281,0.353117226495867,0.955096448211289,-4.60163364673402
"PE.19.0.17.0....19.03794",0.269361028571429,-0.181648767857143,0.955152712368008,0.353195319178643,0.955096448211289,-4.60164790922919
"PS.17.0.21.0....19.255054",-0.297129171428571,0.362146010714286,-0.952181391281055,0.354655840422896,0.955096448211289,-4.60191390200478
"PE.19.0.17.0....19.107",-0.19758,0.586385825,-0.952020558032102,0.354735014976368,0.955096448211289,-4.60192828083254
"C41.H88.N8.S4",0.266537042857143,-0.3794361,0.950369694672771,0.355548402144366,0.955096448211289,-4.60207575870093
"PE.17.0.23.0..U....19.295795",-0.344167835714285,-1.66684320535714,-0.950185016910326,0.35563947350345,0.955096448211289,-4.60209224387816
"PE.20.2.11Z.14Z..24.1.15Z.....19.505882",-0.288643514285714,-0.824499641071429,-0.94923575109465,0.356107844805812,0.955096448211289,-4.60217693903675
"PE.17.0.23.0..U....19.474354",-0.313821971428571,-0.647392655357143,-0.94802406934662,0.356706310022619,0.955096448211289,-4.60228494852622
"X820.605.19.557032",0.44641395,1.277699825,0.947536698889169,0.356947223668033,0.955096448211289,-4.60232836151095
"PE.17.0.23.0..U....19.921705",0.176923828571429,0.276484523214285,0.947333454010903,0.357047723363442,0.955096448211289,-4.60234646043466
"PE.17.0.23.0..U....20.092972",0.322651378571429,0.221187458928571,0.945103963273154,0.358151430721571,0.955096448211289,-4.60254479105344
"PS.22.2.13Z.16Z..20.1.11Z.....20.029264",0.330101914285714,2.15588291785714,0.944273965816404,0.358562918514128,0.955096448211289,-4.60261852967863
"X848.5984.22.090826",-0.36339175,-1.14720352678572,-0.943211019948448,0.359090369203761,0.955096448211289,-4.60271288765968
"PE.20.1.11Z..18.2.9Z.12Z.....22.514528",0.273465835714286,-0.194937055357143,0.940700304030667,0.360338340496195,0.955096448211289,-4.60293542422633
"Malate",-0.295822949285714,2.26062763035714,-0.939816735560705,0.360778231837409,0.955096448211289,-4.60301362518149
"C3.H11.Cl.N4.S3...0.25275755",-0.457326434285715,-1.23601887375,-0.939479328250849,0.360946309717449,0.955096448211289,-4.60304347203745
"C22.H25.Cl3.N10.O5.S3",0.368851714285714,0.931345235714285,0.938530641837609,0.361419180898478,0.955096448211289,-4.60312734589986
"dTDP.2.6.dideoxy.L.glycero.hex.2.enos.4.ulose",0.265321085714286,-0.0645409482142857,0.93699645754871,0.362184789985887,0.955096448211289,-4.60326283901057
"C20.H22.Cl2.N2.O9.S2",-0.271034192857143,1.22124714464286,-0.935572418382652,0.362896425473601,0.955096448211289,-4.60338844411987
"Chloroform",-0.361185507142857,-1.28204333035714,-0.932945698642003,0.364211583585762,0.955096448211289,-4.6036197240567
"X216.2176.0.53554547",-0.243865500714286,0.883994168928571,-0.928947491793973,0.366219664035328,0.955096448211289,-4.60397075020186
"Bisphenol.A.bis.chloroformate.",0.275949521428571,-0.971782932142857,0.928583430530338,0.366402886180021,0.955096448211289,-4.60400265252502
"Sulfamoyldapsone",0.2715873,0.301951555357143,0.927961015196975,0.366716275535354,0.955096448211289,-4.60405717063829
"X292.2969.0.6649394",0.26318,-0.203548148214286,0.927921124826852,0.366736366767018,0.955096448211289,-4.60406066367197
"Cys.Cys.Cys...0.7961817",-0.284121064285714,-0.2900856875,-0.926208648703218,0.367599581365204,0.955096448211289,-4.60421050304852
"C14.H7.Cl.N4.O5",0.336385883571429,-1.61038063625,0.922245843727069,0.369602424938849,0.955096448211289,-4.60455637999804
"Cys.Cys.Cys...0.9233637",-0.897107582857143,1.09275856375,-0.920705508427627,0.370382922908213,0.955096448211289,-4.60469049588219
"Lumazine",0.337783014285714,-0.254073376785715,0.918515339192044,0.371494619828306,0.955096448211289,-4.60488087769408
"C3.H11.Cl.N4.S3...1.0816364",-0.262311507142857,-0.459491203571429,-0.917326349792437,0.372099078901883,0.955096448211289,-4.60498407643541
"mucic.acid...1.2332727",0.257222785714286,-0.238804148214286,0.915758798590271,0.372897008687555,0.955096448211289,-4.60511996580763
"X2.4.DP...1.3078786",0.3324496,-0.726067185714287,0.914607187635944,0.373483949764413,0.955096448211289,-4.60521967679272
"Cys.Cys.Cys...1.2066059",0.180618607142857,0.653010533928571,0.912298646847982,0.374662422955766,0.955096448211289,-4.60541925038487
"Cys.Cys.Cys...1.3100605",0.421388392857143,-0.415150983928572,0.909704077969993,0.375989902837846,0.955096448211289,-4.6056430585112
"C3.H.Cl2.N3.O4.S...1.605818",-0.349337221428571,-0.745429698214286,-0.909261085896108,0.376216871032944,0.955096448211289,-4.60568121894336
"C3.H.Cl2.N3.O4.S...1.6712724",0.345687942857143,-0.807125460714286,0.908589023030243,0.376561380596596,0.955096448211289,-4.60573908302238
"C3.H2.Cl3.N5.S...2.4819396",-0.348277471428572,0.205033726785714,-0.903744385892781,0.379051102179719,0.955096448211289,-4.60615516404497
"C3.H.Cl2.N3.O4.S...3.2850301",-0.166993585714286,-1.00333388928571,-0.903540706750842,0.379156017379216,0.955096448211289,-4.60617261700142
"C14.H16.N4",0.300365085714286,-0.911244,0.90162475690038,0.380143878881921,0.955096448211289,-4.60633663361136
"Neolinderatin...5.560213",-0.319805664285714,-0.716994646428572,-0.901070914880205,0.380429760834482,0.955096448211289,-4.60638399243082
"C16.H22.N4.O2",-0.301445871428571,-1.09744785892857,-0.900797860434765,0.380570759058204,0.955096448211289,-4.60640733240478
"C7.H21.N7.O.S",0.1996668,-0.1221006625,0.895191700787467,0.383473382459717,0.955096448211289,-4.60688524467839
"X416.3152.6.79706",-0.319291692857143,-0.406112289285714,-0.894585908212146,0.383787919708859,0.955096448211289,-4.60693673990522
"X256.5746.7.0212426",0.27010615,-1.04731709464286,0.893168525542764,0.384524521372007,0.955096448211289,-4.60705711176069
"DG.14.1.9Z..18.0.0.0....7.9050007",-0.319345907142857,0.782619830357143,-0.890996005358801,0.385655393768775,0.955096448211289,-4.60724130814499
"DG.22.3.10Z.13Z.16Z..22.3.10Z.13Z.16Z..0.0....9.578576",-0.29469315,-0.354568857142857,-0.890424393644191,0.385953306008721,0.955096448211289,-4.60728971047884
"PS.20.3.8Z.11Z.14Z..22.2.13Z.16Z..",-0.192541442857143,-1.57890346267857,-0.887115309193407,0.387680948198024,0.955096448211289,-4.60756940891909
"PS.18.4.6Z.9Z.12Z.15Z..22.0.",0.199847359285714,0.0635412198214285,0.885591169725506,0.388478416728688,0.955096448211289,-4.60769794605306
"PE.19.0.20.3.8Z.11Z.14Z.....11.686152",0.198382178571429,-0.127731975,0.885439895571564,0.388557626704574,0.955096448211289,-4.60771069365921
"PS.20.2.11Z.14Z..18.0....12.089485",0.198159914285714,-0.127875180357143,0.88470104751705,0.388944655719799,0.955096448211289,-4.60777292916172
"PS.18.0.22.0....13.316212",-0.316021514285714,-0.782562325000001,-0.884471377246493,0.389065015555298,0.955096448211289,-4.60779226624424
"PS.18.0.22.0....13.541819",0.249971071428571,-0.2287552,0.884439949421599,0.389081487387339,0.955096448211289,-4.6077949119856
"X12.tetradecynoic.acid...13.873001",0.298484921428571,-0.343182126785714,0.884243500212715,0.389184460105121,0.955096448211289,-4.60781144823393
"PS.20.2.11Z.14Z..22.2.13Z.16Z.....13.987666",0.198414685714286,-0.141858348214286,0.882811058153365,0.389935850324246,0.955096448211289,-4.60793193299395
"PA.22.6.4Z.7Z.10Z.13Z.16Z.19Z..22.1.11Z.....14.065153",-0.341698721428571,-0.8723563,-0.88179604504648,0.390468860262604,0.955096448211289,-4.60801720915342
"PI.20.2.11Z.14Z..18.2.9Z.12Z.....14.685273",0.283411007142857,-0.937313844642856,0.880419449361804,0.391192519011942,0.955096448211289,-4.60813273356127
"PE.18.1.9Z..22.0....14.958485",-0.298323371428571,0.566302344642856,-0.879691147618799,0.391575737501239,0.955096448211289,-4.60819379230975
"PS.20.2.11Z.14Z..22.2.13Z.16Z.....15.498578",0.303463314285714,-0.0543246910714288,0.879143210301047,0.391864215673838,0.955096448211289,-4.60823970215949
"PS.18.1.9Z..22.1.11Z.....15.853878",0.30809635,-0.535550776785714,0.878782815723848,0.392054033066891,0.955096448211289,-4.60826988547351
"PS.22.4.7Z.10Z.13Z.16Z..22.1.11Z.....17.446486",-0.351812428571429,-0.615160392857143,-0.878545989625357,0.39217880094208,0.955096448211289,-4.6082897142382
"PS.22.4.7Z.10Z.13Z.16Z..22.1.11Z.....17.834332",-0.242200357142857,0.273324699999999,-0.87823494701937,0.3923427085036,0.955096448211289,-4.60831575019138
"PS.22.2.13Z.16Z..20.1.11Z.....19.171545",-0.314943207142857,0.709330289285714,-0.878079126545272,0.392424836993547,0.955096448211289,-4.60832879033033
"PS.17.0.21.0....19.888605",0.317772321428571,0.602602769642856,0.877988887693483,0.392472404502943,0.955096448211289,-4.60833634126475
"PS.17.0.21.0....19.991577",-0.314351521428571,-0.621433775000001,-0.874916160279995,0.394094406441799,0.955096448211289,-4.60859307342299
"PE.20.0.22.1.13Z..",-0.297732964285714,-0.469013975,-0.874766610652965,0.394173462218977,0.955096448211289,-4.60860554946974
"Ins.1.P.Cer.d18.1.22.0....20.934725",-0.290627667142857,-0.924555387142858,-0.874411330846477,0.394361314289384,0.955096448211289,-4.60863518126016
"PE.20.0.22.1.13Z.....21.325453",0.196939242857143,-0.143316132142857,0.873994695344532,0.394581683181178,0.955096448211289,-4.60866991760352
"PS.18.0.22.0....21.84509",-0.308403940714286,2.13811221553571,-0.873649554079195,0.394764298599576,0.955096448211289,-4.60869868278832
"C53.H84.O6.S",-0.172042592857143,-1.42563076964286,-0.873634074568427,0.394772490169416,0.955096448211289,-4.60869997267898
"Protopanaxadiol...18.811728",-0.321703471428571,-2.14430960535714,-0.873310478791931,0.394943758848602,0.955096448211289,-4.60872693320351
"C10.H17.Cl3.N2.O10.S",-0.290676392857143,0.517125541071428,-0.872252239793452,0.395504192802366,0.955096448211289,-4.60881504276962
"C30.H4.N2.S4",0.251918292857143,0.463664625,0.871343346663984,0.395985953349668,0.955096448211289,-4.60889064666721
"C15.H6.O",-0.340555364285714,-0.771346016071429,-0.870489760417606,0.396438750750803,0.955096448211289,-4.60896159018747
"Glutaconic.acid",0.316202921428571,0.842434487499999,0.870093715321497,0.396648954613575,0.955096448211289,-4.60899448672069
"Chloramphenicol.3.acetate...0.97946876",0.190892192857143,-1.51572669821429,0.869057826581881,0.397199107565653,0.955096448211289,-4.60908047129215
"C26.H13.Cl.O2",0.395144007142857,-0.395376039285714,0.868982515186227,0.397239124493262,0.955096448211289,-4.60908671922842
"X.2S..5.7.3..4..Tetrahydroxyflavanone.7..6.galloylglucoside....0.89290625",-0.725371825714286,-0.909699387321428,-0.868888282266042,0.397289199168215,0.955096448211289,-4.609094536284
"Chloramphenicol.3.acetate...1.0207188",0.193143321428571,-0.0663726946428571,0.868598395756642,0.39744326877956,0.955096448211289,-4.60911857927308
"C7.H6.O7.S",0.19437335,-0.0747257589285716,0.867872635874671,0.39782917003381,0.955096448211289,-4.60917874393909
"Cys.Cys.Cys...1.4549999",0.192253328571428,-0.0687735803571429,0.864129615572146,0.399823324694284,0.955096448211289,-4.6094883690808
"C3.H.Cl2.N3.O4.S...1.7370625",-0.297646764285714,-0.741234694642857,-0.86412023177238,0.399828332304532,0.955096448211289,-4.60948914390962
"C3.H2.Cl3.N5.S...2.2685628",-0.278885971428571,0.158734903571429,-0.863906521749962,0.399942388569996,0.955096448211289,-4.60950678823474
"X.1S.2S..3.oxo.2.pentyl.cyclopentanebutanoic.acid",-0.223398389285714,2.04101842517857,-0.861506917180183,0.401224515560259,0.955096448211289,-4.60970465373994
"PS.O.18.0.0.0.",-0.336806264285714,-0.720137226785715,-0.860110176464904,0.401972044664474,0.955096448211289,-4.60981961345199
"C45.H79.N.O8",-0.220354612857143,0.299475079642857,-0.859695592038878,0.402194103862676,0.955096448211289,-4.6098537060462
"X30...2..O.2.hydroxy.ethane..3.hydroxy.propane..hopane",-0.295097214285714,-0.518855928571429,-0.859117772114942,0.402503729088591,0.955096448211289,-4.60990119904524
"X530.4738.10.133532",0.191781807142857,-0.0818635142857141,0.85884030022917,0.40265246806589,0.955096448211289,-4.60992399590182
"X30...2..O.2.hydroxy.ethane..3.hydroxy.propane..hopane...10.2525",-0.282117921428571,-0.221968407142857,-0.85772291076091,0.403251809613776,0.955096448211289,-4.61001573720853
"Cerebroside.C...11.183218",0.290045078571428,-0.221861346428572,0.857546565500481,0.403346450391559,0.955096448211289,-4.61003020658014
"DG.22.6.4Z.7Z.10Z.13Z.16Z.19Z..24.0.0.0....11.838405",-0.296147314285714,0.411163330357143,-0.855482004648729,0.404455537414206,0.955096448211289,-4.61019942101654
"C46.H76.N8.O3",0.269038457142857,0.453023910714286,0.855014476052028,0.404706971400122,0.955096448211289,-4.61023769282169
"X3.demethylubiquinone.9...11.955625",0.336859378571429,0.874965496428572,0.854692843914585,0.404880002446605,0.955096448211289,-4.61026401137389
"PS.20.2.11Z.14Z..18.0....12.088937",0.191489721428571,-0.0665895874999999,0.854200510465977,0.405144960635966,0.955096448211289,-4.61030428199148
"X763.5941.11.978813",-0.308291685714286,-0.0731829500000007,-0.85385219058337,0.405332483677438,0.955096448211289,-4.61033276119208
"PS.18.0.22.0....12.980281",-0.292705421428571,-1.47068074821429,-0.853457267288364,0.405545164867671,0.955096448211289,-4.61036503896417
"PS.18.0.22.0....13.024249",-0.225475616928571,1.363375143625,-0.851642176240517,0.406523596680266,0.955096448211289,-4.61051322819423
"PS.20.3.8Z.11Z.14Z..22.2.13Z.16Z.....13.214095",-0.296053285714286,0.197581291071429,-0.850616204032165,0.407077331196489,0.955096448211289,-4.61059687418931
"PG.P.20.0.19.1.9Z..",0.284582435714286,-0.656856030357143,0.850204663906765,0.407299584378672,0.955096448211289,-4.61063040262075
"PI.20.2.11Z.14Z..18.2.9Z.12Z.....14.085312",-0.382778935714286,-1.25710771428571,-0.849478186431655,0.407692113060496,0.955096448211289,-4.61068955588429
"PI.20.2.11Z.14Z..18.2.9Z.12Z.....14.195562",0.310749628571429,0.249979096428571,0.849410703044088,0.407728588031388,0.955096448211289,-4.6106950485445
"PE.18.1.9Z..22.0....14.729315",-0.305549071428572,-1.90183967678571,-0.848781738276254,0.408068647520563,0.955096448211289,-4.61074622407368
"PI.20.2.11Z.14Z..18.2.9Z.12Z.....14.861938",0.2715084,0.3986384,0.847208133187853,0.408920249620596,0.955096448211289,-4.61087412018927
"C40.H86.Cl2.N8.O6",0.285427828571429,-1.30174685357143,0.846790956157628,0.409146210726754,0.955096448211289,-4.61090799309963
"PS.20.1.11Z..18.0....15.514218",-0.285145671428571,-0.846139767857143,-0.845508660352028,0.409841265523658,0.955096448211289,-4.61101202179016
"DG.22.5.7Z.10Z.13Z.16Z.19Z..24.0.0.0....15.92603",-0.236981114285714,-0.768732494642858,-0.845193219229417,0.410012364490882,0.955096448211289,-4.61103759219257
"PS.17.0.21.0....19.165281",-0.305760192857143,-1.51190517321429,-0.843625415625813,0.410863447542386,0.955096448211289,-4.61116456270455
